Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows
2017-04-07 05:10:00,13.56,85.8,4.921,0.117,0.174
2017-10-13 05:30:00,18.96,63.56,0.116,0.066,0.107
2017-11-06 10:00:00,20.25,72.0,0.07,271.9,243.9
2017-02-03 05:30:00,12.8,70.6,4.912,0.055,0.163
2017-03-20 06:50:00,10.33,88.6,0.081,0.051,0.126
2017-06-20 09:30:00,22.8,72.2,0.069,564.1,236.1
2017-01-04 08:50:00,4.873,87.8,0.089,47.75,22.59
2017-03-12 16:40:00,19.24,44.26,0.088,456.0,116.2
2017-01-01 10:40:00,6.703,68.01,4.923,327.6,33.22
2017-02-03 22:00:00,12.73,73.9,0.075,0.062,0.093
2017-01-30 06:30:00,16.06,67.09,4.92,0.059,0.13
2017-11-22 13:30:00,15.31,55.42,4.922,596.1,188.8
2017-07-01 22:00:00,25.65,53.8,4.914,0.099,0.126
2017-10-01 06:00:00,18.12,86.1,4.917,0.062,0.141
2017-06-14 03:30:00,18.6,60.85,0.08,0.051,0.067
2017-06-13 04:20:00,17.36,66.9,0.082,0.077,0.119
2017-10-18 22:20:00,18.1,92.1,0.084,0.073,0.122
2017-12-26 09:50:00,8.31,81.2,0.084,242.0,105.3
2017-09-08 20:40:00,23.5,,0.267,0.062,0.089
2017-01-24 23:00:00,6.756,67.95,0.084,0.062,0.13
2017-05-04 06:00:00,18.17,78.1,0.078,0.055,0.156
2017-09-04 13:50:00,26.07,51.38,0.275,,145.1
2017-05-13 06:20:00,16.53,91.2,0.072,6.101,5.222
2017-09-23 05:40:00,20.45,66.72,4.916,0.077,0.111
2017-05-02 06:30:00,16.85,70.7,0.077,9.57,8.25
2017-02-07 01:20:00,6.978,65.11,0.084,0.077,0.115
2017-05-16 16:00:00,21.16,67.16,4.919,678.1,685.9
2017-06-07 00:00:00,20.3,89.2,0.066,0.048,0.178
2017-12-17 12:40:00,17.3,61.45,0.083,480.6,34.58
2017-08-16 23:10:00,21.88,66.29,0.068,0.113,0.104
2017-04-13 04:00:00,15.58,87.2,0.07,0.037,0.171
2017-12-27 01:30:00,15.05,56.54,0.08,0.026,0.156
2017-09-26 23:20:00,20.87,79.2,4.914,0.08,0.111
2017-11-08 15:20:00,21.73,64.44,0.068,444.3,381.0
2017-06-01 03:30:00,19.64,87.0,0.072,0.073,0.082
2017-02-03 23:40:00,13.41,65.82,0.082,0.081,0.089
2017-11-16 05:20:00,12.63,83.0,0.08,0.051,0.133
2017-12-19 11:50:00,11.82,82.1,0.083,432.5,55.95
2017-04-25 10:50:00,21.35,54.09,0.081,777.0,171.5
2017-11-12 22:10:00,18.23,70.3,0.071,0.048,0.089
2017-07-30 20:20:00,25.18,60.52,4.908,6.172,
2017-02-11 07:00:00,11.17,79.8,4.919,0.048,0.13
2017-06-20 18:00:00,25.14,64.58,0.07,365.5,368.0
2017-03-24 22:40:00,13.65,52.27,0.09,0.066,0.115
2017-03-15 19:10:00,16.48,51.03,0.075,12.72,11.6
2017-10-30 09:30:00,16.61,86.2,4.917,139.8,114.3
2017-06-21 11:50:00,27.63,47.53,0.083,,66.87
2017-05-16 02:20:00,17.72,85.3,4.917,0.048,0.111
2017-10-26 04:10:00,20.78,64.67,0.083,0.062,0.122
2017-01-26 22:10:00,11.04,80.0,0.088,0.077,0.126
2017-01-30 19:20:00,16.31,76.8,4.912,0.029,0.137
2017-02-04 14:10:00,11.93,50.65,0.085,469.6,505.1
2017-07-18 23:20:00,26.53,42.75,4.92,0.106,
2017-05-21 06:20:00,17.79,79.5,0.069,8.15,6.92
2017-08-28 05:20:00,24.53,90.2,4.918,0.08,0.181
2017-11-20 18:20:00,19.54,62.28,,0.541,0.552
2017-09-16 17:20:00,22.91,44.89,4.925,106.8,96.6
2017-07-31 17:30:00,30.35,40.85,4.905,441.4,450.3
2017-01-22 15:10:00,14.1,56.89,0.086,123.4,127.5
2017-11-27 06:00:00,9.28,88.5,0.079,0.033,0.13
2017-10-07 00:00:00,18.31,60.25,4.917,0.08,0.13
2017-08-29 18:10:00,25.57,85.7,4.926,70.0,50.76
2017-09-06 16:50:00,25.81,69.69,0.337,430.7,86.6
2017-09-16 20:00:00,21.05,44.15,4.919,0.08,0.1
2017-04-04 13:30:00,16.79,83.5,0.072,395.9,359.1
2017-08-16 06:20:00,21.83,69.32,4.91,0.519,0.452
2017-03-23 06:10:00,11.07,57.71,0.079,0.037,0.159
2017-08-05 10:00:00,25.61,85.9,4.909,418.7,220.0
2017-08-03 13:20:00,29.15,52.46,4.907,825.0,103.0
2017-08-18 05:20:00,20.92,75.4,0.069,0.066,0.119
2017-09-21 07:50:00,19.73,65.62,4.919,100.0,42.81
2017-04-05 06:50:00,14.99,85.8,0.066,0.113,0.193
2017-09-24 18:10:00,23.29,68.16,4.923,108.2,112.5
2017-09-30 12:30:00,23.7,64.69,4.924,712.0,53.94
2017-01-14 17:00:00,18.17,62.15,0.087,77.3,80.4
2017-12-14 23:00:00,13.22,72.3,0.084,0.062,0.085
2017-10-26 01:20:00,21.0,63.73,0.088,0.073,0.122
2017-03-14 22:10:00,12.3,80.3,0.076,0.055,0.104
2017-04-30 09:40:00,18.59,66.57,4.919,587.1,126.3
2017-03-19 03:20:00,10.32,89.4,0.078,0.081,0.163
2017-03-27 05:10:00,11.48,87.2,0.085,0.022,0.167
2017-09-22 01:50:00,24.12,38.21,4.922,0.102,0.119
2017-11-12 21:00:00,18.33,67.18,0.074,0.066,0.085
2017-06-23 21:10:00,23.28,50.03,4.919,0.106,0.1
2017-04-29 11:50:00,23.97,40.87,0.085,855.0,42.08
2017-05-14 23:00:00,19.11,51.87,0.083,0.084,0.093
2017-03-25 09:40:00,12.91,57.9,0.086,292.1,261.5
2017-04-25 03:10:00,16.85,70.5,0.08,0.04,0.104
2017-09-06 14:10:00,26.01,67.62,0.339,553.2,203.2
2017-08-28 00:00:00,24.97,84.8,4.917,0.106,0.096
2017-06-06 12:20:00,22.33,78.4,0.068,283.7,227.2
2017-08-14 02:50:00,19.56,57.99,4.905,0.102,0.093
2017-12-30 01:50:00,12.38,52.74,0.078,0.077,0.07
2017-03-10 17:30:00,20.59,48.7,0.077,287.7,323.1
2017-07-26 16:30:00,35.01,31.28,4.909,604.4,64.91
2017-03-20 07:50:00,10.13,89.2,0.079,24.49,22.68
2017-05-04 04:00:00,17.74,81.0,0.08,0.044,0.185
2017-02-06 07:50:00,10.25,52.02,0.081,0.117,0.152
2017-09-26 14:30:00,23.55,64.52,5.014,683.9,37.74
2017-01-12 05:30:00,10.33,69.0,0.075,0.059,0.13
2017-11-01 14:40:00,20.87,41.66,0.085,604.2,387.8
2017-10-14 21:40:00,,82.4,0.074,0.059,0.115
2017-09-26 10:10:00,22.07,76.7,4.916,558.9,79.2
2017-08-23 11:30:00,24.95,49.68,4.919,773.0,60.22
2017-03-04 21:00:00,13.47,58.54,4.917,0.073,0.111
2017-10-01 20:10:00,21.63,65.29,4.921,0.084,0.056
2017-06-25 23:50:00,21.75,85.9,4.918,0.051,0.085
2017-05-10 08:10:00,17.52,,4.912,82.8,69.17
2017-08-19 05:00:00,23.13,79.4,0.062,0.088,0.148
2017-06-23 22:50:00,21.36,59.91,4.923,0.095,0.115
2017-11-12 22:20:00,18.38,69.11,0.072,0.084,0.063
2017-12-18 14:20:00,17.17,70.2,0.082,438.8,57.06
2017-09-27 02:20:00,21.25,73.7,4.914,0.044,0.152
2017-10-12 17:00:00,22.61,73.1,0.068,140.4,84.3
2017-09-23 17:20:00,24.58,59.99,4.918,235.5,91.3
2017-05-19 17:00:00,21.73,71.7,0.071,540.1,251.7
2017-04-04 07:00:00,14.08,89.7,0.064,0.505,0.449
2017-04-18 15:50:00,23.0,31.47,0.088,692.1,742.0
2017-04-18 03:50:00,11.47,77.7,0.082,0.026,0.13
2017-02-01 02:50:00,10.77,63.72,,0.062,0.104
2017-07-17 15:20:00,31.52,40.52,4.921,763.0,77.1
2017-09-26 14:00:00,23.76,64.12,5.004,722.0,38.36
2017-09-17 04:10:00,16.03,67.46,4.921,0.066,0.104
2017-01-02 11:30:00,15.18,55.83,0.076,410.8,41.23
2017-04-26 17:10:00,20.48,49.05,0.085,459.1,195.0
2017-02-25 10:40:00,,62.16,0.088,492.9,39.03
2017-04-30 03:10:00,14.35,81.5,0.08,0.055,0.126
2017-09-04 02:40:00,19.08,69.22,0.194,0.066,0.104
2017-10-10 09:00:00,19.97,90.1,0.066,26.38,21.51
2017-07-12 10:30:00,27.2,68.63,4.905,699.5,90.8
2017-10-15 10:20:00,20.97,78.6,0.071,450.3,84.4
2017-07-02 17:50:00,26.71,69.85,4.923,386.3,308.8
2017-11-01 12:00:00,20.35,42.63,0.085,710.0,674.0
2017-03-21 01:30:00,11.7,83.2,0.082,0.084,0.13
2017-01-13 07:20:00,13.07,84.2,0.075,0.066,0.126
2017-04-30 02:00:00,14.7,78.1,0.083,0.044,0.1
2017-03-29 12:30:00,24.17,40.25,4.923,832.0,68.55
2017-05-03 11:30:00,25.31,33.83,0.08,569.0,371.1
2017-04-24 00:20:00,15.96,74.0,0.08,0.029,0.141
2017-10-04 17:40:00,25.68,59.69,4.918,95.4,75.6
2017-06-25 08:50:00,22.68,70.2,4.92,477.6,460.9
2017-12-15 15:10:00,17.0,57.84,0.081,355.7,242.3
2017-08-06 22:30:00,28.21,72.2,,0.08,0.13
2017-09-25 20:10:00,21.37,81.9,4.924,0.095,0.085
2017-07-14 07:50:00,23.97,81.2,4.912,87.5,67.9
2017-02-03 07:10:00,12.91,73.0,4.916,0.077,0.093
2017-06-22 17:00:00,27.72,28.25,4.926,579.9,36.31
2017-07-27 05:50:00,23.3,48.82,4.909,0.132,0.119
2017-04-24 20:10:00,18.38,68.67,0.082,0.432,0.423
2017-01-25 08:20:00,3.784,77.6,0.082,4.558,4.463
2017-04-01 16:30:00,16.47,77.5,0.073,149.3,134.9
2017-05-01 08:30:00,17.35,75.1,0.086,373.7,367.7
2017-10-21 14:00:00,22.81,68.83,4.919,355.2,211.5
2017-01-10 13:50:00,16.26,64.15,0.076,473.6,78.1
2017-06-13 14:30:00,23.83,39.01,0.082,612.0,219.9
2017-01-03 20:00:00,10.69,81.5,0.077,0.055,0.093
2017-07-18 14:00:00,36.04,23.55,4.924,873.0,69.23
2017-06-15 08:10:00,17.14,62.3,0.081,361.0,355.4
2017-07-08 19:10:00,27.81,63.56,4.905,147.7,145.1
2017-11-02 20:20:00,19.18,66.38,0.084,0.055,0.107
2017-08-28 04:50:00,24.39,90.1,4.919,0.095,0.152
2017-10-16 05:20:00,20.0,89.0,0.27,0.08,0.111
2017-05-20 08:00:00,19.3,83.1,0.07,288.8,261.1
2017-01-11 05:30:00,9.27,74.3,0.083,0.062,0.119
2017-07-02 12:40:00,26.99,54.64,4.92,854.0,125.8
2017-01-09 15:10:00,16.34,66.79,0.075,325.9,249.9
2017-02-18 22:10:00,13.77,73.1,0.073,0.07,0.145
2017-05-13 14:10:00,31.59,17.92,4.921,840.0,204.9
2017-06-03 14:00:00,23.38,62.13,0.069,884.0,73.2
2017-04-24 08:40:00,16.31,76.4,0.08,469.0,416.4
2017-04-10 19:40:00,15.71,83.5,0.07,6.452,6.082
2017-11-05 15:50:00,21.36,71.4,0.072,330.8,344.2
2017-11-10 20:50:00,19.29,71.0,0.073,0.059,0.078
2017-12-14 13:30:00,13.31,75.2,0.083,162.7,147.2
2017-09-07 11:20:00,23.16,87.2,0.294,529.1,234.3
2017-03-02 03:30:00,13.43,84.5,0.086,0.044,0.111
2017-04-17 10:50:00,18.69,67.98,0.088,726.0,82.7
2017-09-04 09:20:00,19.98,65.7,0.215,210.8,93.1
2017-03-10 10:10:00,11.61,88.3,0.087,224.1,210.6
2017-01-05 16:30:00,17.09,52.32,0.076,191.7,220.1
2017-07-19 09:40:00,29.55,32.55,4.919,595.6,51.15
2017-09-02 11:50:00,25.86,39.51,4.932,776.0,53.47
2017-06-16 22:20:00,20.99,74.8,0.07,0.08,0.096
2017-12-11 03:40:00,7.62,89.3,0.085,0.081,0.134
2017-05-22 13:40:00,21.08,62.73,0.07,783.0,302.2
2017-12-09 04:20:00,7.42,85.0,0.084,0.055,0.171
2017-11-26 13:50:00,20.63,43.34,4.919,482.1,48.86
2017-01-28 12:50:00,17.1,48.88,4.918,548.7,38.42
2017-04-06 03:50:00,15.18,73.7,0.071,0.04,0.159
2017-04-11 10:20:00,16.53,73.3,0.073,597.8,577.9
2017-11-23 18:20:00,13.34,61.66,4.916,0.827,0.912
2017-03-02 21:50:00,14.56,83.9,,0.022,0.111
2017-08-12 04:40:00,26.49,38.25,4.907,,0.089
2017-05-01 21:50:00,19.37,59.78,0.07,0.099,0.096
2017-07-20 00:40:00,27.84,42.48,4.913,0.077,0.141
2017-12-20 03:40:00,14.16,78.3,0.076,0.062,0.122
2017-10-08 03:40:00,14.41,71.0,4.915,0.051,0.141
2017-01-11 09:30:00,9.02,73.1,0.084,142.2,80.0
2017-03-23 04:00:00,11.02,71.1,0.081,0.037,0.126
2017-09-23 13:10:00,25.34,57.15,4.921,735.0,100.3
2017-11-01 10:00:00,18.41,46.03,0.084,311.4,289.0
2017-05-01 08:40:00,18.01,72.6,0.083,407.4,402.6
2017-12-26 19:50:00,14.51,58.05,0.08,0.044,0.1
2017-10-17 12:00:00,22.03,89.0,0.105,212.0,180.6
2017-09-30 17:10:00,23.23,71.7,4.924,274.7,50.46
2017-02-27 10:40:00,15.23,63.08,0.082,479.7,83.5
2017-01-12 16:50:00,16.39,74.1,0.072,145.2,158.5
2017-01-26 11:30:00,12.24,66.54,0.085,457.8,490.3
2017-02-08 07:40:00,5.392,90.5,0.079,0.059,0.13
2017-05-31 03:10:00,18.83,88.9,4.919,0.077,0.141
2017-12-05 18:00:00,14.33,55.64,0.082,5.739,5.789
2017-06-27 23:10:00,21.4,83.4,4.915,0.091,0.122
2017-09-01 03:50:00,21.07,73.5,4.918,0.062,0.115
2017-04-07 14:40:00,13.67,87.0,,67.8,
2017-09-05 00:00:00,20.5,77.8,0.279,0.073,0.07
2017-08-03 17:40:00,30.26,45.59,4.903,364.8,361.4
2017-09-28 10:40:00,22.24,73.0,4.918,593.5,57.18
2017-11-17 22:00:00,14.23,86.7,0.073,0.059,0.067
2017-11-28 03:20:00,12.91,88.4,0.071,0.037,0.167
2017-01-23 11:10:00,13.01,71.0,0.083,416.6,439.1
2017-11-29 17:00:00,18.33,63.95,0.072,85.7,89.9
2017-05-29 12:30:00,27.14,50.07,0.07,878.0,86.4
2017-03-31 19:30:00,18.18,80.6,0.069,8.22,7.55
2017-03-17 13:00:00,13.91,73.1,0.072,116.8,107.3
2017-03-23 01:00:00,12.6,71.8,0.079,0.066,0.156
2017-08-05 09:30:00,25.38,87.1,4.907,226.8,165.0
2017-10-24 13:20:00,21.54,70.4,4.927,393.3,283.5
2017-03-07 05:10:00,7.9,87.3,0.084,,0.152
2017-07-24 23:30:00,24.68,44.42,4.908,0.11,0.093
2017-04-10 22:10:00,14.9,87.5,0.067,0.059,0.111
2017-05-01 17:50:00,,35.63,0.072,337.3,360.4
2017-06-26 13:00:00,25.21,67.55,4.926,904.0,58.26
2017-09-27 06:00:00,20.04,85.7,4.914,0.062,0.137
2017-11-15 20:50:00,17.92,71.6,0.081,0.073,0.067
2017-07-08 22:50:00,24.22,82.1,4.91,0.102,0.063
2017-07-29 07:40:00,25.43,49.42,4.907,201.7,190.7
2017-05-28 00:40:00,19.25,82.9,0.073,0.037,0.189
2017-03-15 12:10:00,17.82,,0.089,741.0,65.85
2017-05-29 02:50:00,20.54,65.04,0.075,0.059,0.145
2017-06-01 03:00:00,19.7,86.4,0.068,0.069,0.145
2017-05-31 22:40:00,20.16,85.3,0.071,0.066,0.122
2017-06-20 23:20:00,22.02,78.7,0.084,0.062,0.115
2017-03-20 15:10:00,16.47,54.62,0.083,407.4,313.9
2017-06-13 06:30:00,16.58,66.77,0.079,63.04,48.28
2017-04-13 20:30:00,17.82,77.8,0.08,0.048,0.152
2017-10-31 15:50:00,17.25,75.9,0.083,39.1,34.39
2017-03-18 03:30:00,9.87,88.0,0.081,0.081,0.122
2017-11-22 17:50:00,13.93,58.46,4.922,11.75,11.67
2017-10-26 09:00:00,21.54,57.27,0.086,243.9,94.4
2017-07-19 01:00:00,24.43,52.69,4.912,0.084,0.078
2017-01-05 19:40:00,12.14,71.4,0.075,0.095,0.07
2017-07-25 14:40:00,28.97,47.29,4.911,823.0,58.45
2017-09-23 07:50:00,18.21,71.7,4.92,61.11,29.07
2017-05-26 11:10:00,20.71,73.6,4.922,817.0,61.3
2017-11-05 16:20:00,21.23,72.5,0.067,248.5,233.0
2017-10-18 12:10:00,19.33,88.2,0.076,77.3,62.92
2017-07-06 01:20:00,24.81,84.5,4.919,0.077,0.104
2017-12-20 16:20:00,17.28,67.06,0.074,216.3,156.9
2017-02-07 22:00:00,8.7,87.9,0.086,0.073,0.156
2017-04-30 13:40:00,24.68,43.58,4.921,885.0,42.87
2017-01-07 01:50:00,11.35,79.0,0.093,0.048,0.122
2017-01-16 06:30:00,14.46,68.26,0.079,0.081,0.126
2017-11-21 22:30:00,12.49,54.15,0.086,0.033,0.063
2017-04-18 12:00:00,21.07,44.45,0.089,854.0,52.96
2017-10-19 22:40:00,20.19,85.2,4.915,0.037,0.104
2017-05-31 05:00:00,18.52,89.1,4.916,0.048,0.148
2017-07-27 03:00:00,24.86,48.15,,0.091,0.122
2017-05-19 10:30:00,22.33,54.35,0.081,567.3,273.2
2017-05-19 13:30:00,22.86,63.8,0.068,900.0,134.8
2017-01-11 12:30:00,17.88,51.32,0.083,457.3,83.9
2017-03-03 22:00:00,16.96,80.3,4.909,0.04,0.126
2017-12-04 06:40:00,12.61,78.3,4.917,0.088,0.104
2017-04-30 01:10:00,16.4,72.0,0.082,0.062,0.096
2017-02-06 15:20:00,12.43,48.41,0.087,573.9,208.2
2017-07-23 09:00:00,26.25,44.25,4.908,469.1,59.69
2017-12-18 14:50:00,17.7,65.25,0.082,358.2,57.65
2017-02-09 10:40:00,13.38,58.63,4.916,376.1,70.1
2017-07-01 15:10:00,30.52,43.93,4.922,772.0,93.8
2017-12-13 21:40:00,13.61,49.13,0.083,0.048,0.111
2017-10-10 02:10:00,20.27,85.3,0.075,0.048,0.093
2017-10-22 08:00:00,16.6,89.4,4.911,65.78,26.9
2017-01-01 02:30:00,4.897,79.1,0.083,0.07,0.096
2017-05-21 12:20:00,21.04,60.43,0.071,914.0,89.1
2017-10-18 01:00:00,20.86,64.03,0.101,0.059,0.078
2017-06-18 13:10:00,23.56,64.05,0.069,919.0,45.24
2017-04-27 19:50:00,19.34,58.02,0.082,12.68,12.16
2017-01-16 05:30:00,14.69,70.1,,0.04,0.137
2017-10-26 02:30:00,20.85,66.27,0.086,0.037,0.093
2017-05-18 19:00:00,22.35,61.91,4.925,143.7,126.4
2017-06-09 01:10:00,20.76,69.91,0.082,0.033,0.133
2017-01-17 14:10:00,14.06,47.71,0.084,520.8,575.4
2017-04-30 13:10:00,24.01,45.31,4.922,891.0,40.24
2017-07-14 11:10:00,26.82,69.77,4.913,775.0,100.3
2017-05-06 00:00:00,16.97,64.05,4.923,0.077,0.104
2017-04-13 06:30:00,15.59,85.2,0.077,0.062,0.219
2017-09-22 16:20:00,31.36,13.77,4.937,486.2,100.9
2017-10-07 11:50:00,23.05,40.72,4.925,673.0,41.86
2017-12-13 13:30:00,13.84,53.77,0.084,283.3,258.0
2017-11-14 18:20:00,19.4,70.7,0.07,1.401,1.367
2017-08-18 19:00:00,26.91,58.32,0.065,115.9,127.5
2017-04-24 11:20:00,19.55,60.07,0.086,513.7,293.5
2017-02-26 20:30:00,14.24,69.29,0.085,0.051,0.093
2017-01-29 01:00:00,11.58,73.5,4.914,,0.148
2017-09-22 02:40:00,23.3,41.98,4.919,0.077,0.104
2017-07-19 20:20:00,29.0,49.62,4.909,10.06,8.55
2017-04-03 07:50:00,13.98,89.7,0.263,14.06,12.53
2017-07-27 09:50:00,30.9,29.61,4.911,583.5,90.3
2017-07-15 10:40:00,27.98,66.33,4.912,732.0,150.9
2017-03-14 16:40:00,16.81,67.59,0.074,423.6,260.5
2017-05-09 13:20:00,21.48,71.1,4.925,869.0,132.3
2017-09-14 04:20:00,21.9,70.1,0.277,0.084,0.093
2017-12-22 13:40:00,17.88,61.88,0.074,390.1,71.7
2017-06-09 18:20:00,24.57,59.27,0.074,275.7,267.2
2017-12-03 14:50:00,16.23,62.45,0.08,48.14,46.45
2017-07-24 01:20:00,25.15,57.15,4.907,0.084,0.144
2017-02-07 23:40:00,8.11,89.2,0.072,0.04,0.197
2017-12-06 13:20:00,15.29,49.72,0.089,501.8,38.09
2017-02-11 20:20:00,11.94,77.8,,0.051,0.115
2017-10-19 02:00:00,17.31,92.9,0.08,0.059,0.093
2017-01-04 01:30:00,8.33,82.2,0.075,0.062,0.082
2017-03-08 19:10:00,14.36,74.2,0.074,10.74,10.32
2017-05-02 22:50:00,21.52,49.93,0.079,0.069,0.13
2017-01-23 23:40:00,10.02,75.0,0.086,0.051,0.126
2017-01-16 16:50:00,13.37,44.36,0.086,169.9,200.1
2017-04-12 21:20:00,15.89,84.6,,0.033,0.178
2017-04-02 06:00:00,14.52,90.0,0.07,0.033,0.111
2017-01-21 06:00:00,,67.28,0.079,0.059,0.111
2017-02-21 06:40:00,7.52,86.9,0.089,0.081,0.1
2017-07-26 17:10:00,34.74,32.81,4.906,499.0,63.31
2017-06-19 05:10:00,18.32,89.6,0.07,0.051,0.208
2017-07-29 23:40:00,24.34,65.19,4.91,0.084,0.122
2017-05-02 03:00:00,18.03,66.88,0.079,0.088,0.122
2017-06-10 11:00:00,22.21,63.32,0.08,833.0,384.5
2017-02-13 06:00:00,8.59,89.6,0.079,0.059,0.096
2017-05-31 22:50:00,20.24,85.1,0.07,0.069,0.111
2017-09-01 14:40:00,28.53,41.25,4.924,740.0,70.3
2017-09-12 02:00:00,21.15,59.59,0.276,0.069,0.104
2017-01-04 04:30:00,6.447,84.1,0.087,0.062,0.108
2017-08-04 02:10:00,26.16,48.42,4.904,0.08,0.096
2017-07-21 09:50:00,32.52,28.81,0.081,570.3,127.0
2017-07-15 07:00:00,25.26,82.4,4.913,47.03,38.04
2017-03-20 04:30:00,10.6,87.3,0.081,0.055,0.171
2017-09-06 19:20:00,24.04,80.2,0.327,14.34,11.06
2017-12-12 19:20:00,19.26,30.51,0.085,0.059,0.1
2017-08-24 17:00:00,26.64,53.55,4.907,465.4,39.63
2017-09-04 13:30:00,25.34,53.98,0.27,694.4,154.4
2017-11-04 23:10:00,15.92,84.2,0.071,0.055,0.093
2017-09-21 16:20:00,32.02,27.38,4.924,441.1,84.2
2017-08-05 12:30:00,29.85,60.02,4.902,713.0,308.9
2017-06-22 12:10:00,27.78,33.22,4.92,893.0,50.77
2017-03-20 03:40:00,10.86,86.1,0.083,0.062,0.145
2017-06-16 11:50:00,23.38,57.21,0.071,884.0,36.97
2017-08-13 10:00:00,25.03,45.22,4.902,622.1,36.39
2017-09-28 09:50:00,20.97,82.6,4.914,454.9,44.99
2017-04-27 19:40:00,19.59,56.76,0.08,29.65,31.45
2017-12-17 08:40:00,8.85,86.6,0.087,24.52,12.88
2017-06-27 12:50:00,26.61,55.94,4.928,884.0,106.1
2017-03-12 07:00:00,11.65,74.2,0.083,0.04,0.137
2017-06-17 13:50:00,23.93,61.38,0.057,904.0,42.4
2017-09-23 18:50:00,23.37,70.6,4.932,27.17,23.95
2017-04-20 20:10:00,16.0,86.8,0.071,0.198,0.278
2017-01-10 18:40:00,13.62,76.7,0.077,0.362,0.419
2017-10-04 06:00:00,23.77,54.65,4.921,0.091,0.096
2017-10-21 09:10:00,16.14,87.1,4.916,86.2,75.1
2017-02-14 18:40:00,15.46,62.29,0.08,21.83,21.34
2017-12-12 11:20:00,19.7,43.86,0.084,416.8,96.0
2017-09-02 09:10:00,22.78,45.35,4.928,417.6,45.59
2017-09-10 14:40:00,26.98,51.32,0.258,361.8,204.7
2017-02-28 17:50:00,16.06,62.12,0.083,142.0,140.8
2017-09-16 15:00:00,22.24,56.19,4.921,354.2,283.2
2017-05-06 20:00:00,20.1,64.8,0.073,7.81,7.18
2017-06-05 03:50:00,20.35,87.6,0.067,0.055,0.148
2017-09-14 05:30:00,20.94,71.3,0.278,0.058,0.152
2017-07-27 04:50:00,23.62,48.35,4.911,0.102,0.104
2017-07-15 21:50:00,25.98,82.2,4.919,0.059,0.178
2017-10-13 06:30:00,18.99,61.0,,0.048,0.159
2017-03-18 22:40:00,11.78,86.1,0.076,0.04,0.163
2017-11-09 04:20:00,19.46,85.0,0.069,0.044,0.148
2017-05-13 08:10:00,17.23,91.2,0.086,293.0,265.5
2017-03-30 04:30:00,14.88,76.5,4.913,0.066,0.1
2017-09-18 01:40:00,20.99,79.4,4.913,0.073,0.107
2017-12-26 01:30:00,8.49,80.6,0.082,0.081,0.122
2017-09-04 00:10:00,19.31,69.29,0.17,0.106,0.085
2017-06-06 16:00:00,22.7,76.2,0.068,342.2,249.6
2017-08-19 14:50:00,27.79,70.4,4.923,761.0,159.3
2017-04-05 04:40:00,15.72,88.2,0.072,,0.152
2017-06-08 14:00:00,,57.39,0.069,868.0,106.9
2017-02-08 00:50:00,7.1,90.2,0.074,0.051,0.171
2017-12-22 00:30:00,15.93,71.7,0.074,0.066,0.115
2017-11-30 08:50:00,9.3,83.1,0.082,58.77,37.4
2017-03-20 14:10:00,15.71,59.6,0.082,407.5,307.7
2017-10-25 08:00:00,18.1,91.2,5.402,8.96,7.97
2017-07-03 22:30:00,24.44,85.8,4.915,0.069,0.163
2017-11-08 03:20:00,19.23,81.7,0.07,0.048,0.167
2017-11-14 21:00:00,15.44,83.4,0.072,0.088,0.063
2017-02-20 12:40:00,12.7,81.3,0.074,127.7,124.2
2017-09-25 23:10:00,20.19,81.2,4.92,0.058,0.111
2017-04-11 08:40:00,15.4,78.0,0.072,96.9,91.2
2017-01-14 22:30:00,12.68,82.2,0.081,0.055,0.13
2017-12-09 00:40:00,8.94,81.1,0.084,0.029,0.211
2017-08-15 06:30:00,20.33,50.29,4.905,2.41,1.86
2017-08-19 12:10:00,27.46,67.06,4.929,794.0,79.4
2017-05-06 03:50:00,15.04,84.5,4.916,0.033,0.152
2017-02-28 15:00:00,19.32,42.99,0.082,627.8,227.7
2017-04-24 06:30:00,,81.0,0.083,1.844,1.575
2017-10-11 16:00:00,23.69,61.22,0.081,171.3,138.1
2017-07-10 20:30:00,31.92,24.91,4.914,6.45,5.484
2017-04-24 05:40:00,14.68,80.1,0.084,0.044,0.119
2017-02-01 09:00:00,9.39,67.74,4.92,135.0,136.1
2017-04-19 08:20:00,11.83,77.6,0.094,304.3,298.8
2017-05-14 04:40:00,20.7,52.37,0.08,0.069,0.156
2017-04-12 14:30:00,18.04,78.3,0.079,899.0,310.3
2017-05-11 17:50:00,20.74,75.2,4.923,318.8,309.4
2017-08-16 04:50:00,21.79,65.56,4.911,0.117,0.067
2017-01-13 18:10:00,15.63,75.8,0.073,10.55,10.84
2017-05-01 23:20:00,,55.64,0.082,0.124,0.082
2017-07-23 22:50:00,24.87,60.22,4.911,0.095,0.096
2017-03-14 06:20:00,13.13,83.9,0.071,0.026,0.108
2017-06-28 07:30:00,20.51,73.6,,193.6,176.1
2017-09-11 19:50:00,24.07,54.55,0.27,0.161,0.126
2017-10-09 01:10:00,16.57,80.0,0.073,0.055,0.107
2017-01-05 05:20:00,7.36,75.1,0.086,0.07,0.141
2017-10-20 01:40:00,19.79,88.9,4.921,0.08,0.122
2017-12-13 15:20:00,13.9,54.64,0.083,93.9,95.5
2017-12-02 22:00:00,15.25,62.78,0.083,0.033,0.122
